,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
126,181-1,"Train Set with Motor, Signals and Shunting Switch",1972,Trains,4.5/12V,Modern day,Normal,148,2,7,19,https://brickset.com/sets/181-1,https://images.brickset.com/sets/small/181-1.jpg,https://images.brickset.com/sets/images/181-1.jpg
127,220-7,Let's Play with LEGO,1972,Books,LEGO,Miscellaneous,Book,8,1,6,18,https://brickset.com/sets/220-7,https://images.brickset.com/sets/small/220-7.jpg,https://images.brickset.com/sets/images/220-7.jpg
128,262-2,Complete Children's Room Set,1972,Homemaker,N/A,Vintage,Normal,259,1,6,19,https://brickset.com/sets/262-2,https://images.brickset.com/sets/small/262-2.jpg,https://images.brickset.com/sets/images/262-2.jpg
129,300-2,Jumbo Bricks,1972,Samsonite,Jumbo Bricks,Vintage,Normal,30,2,6,19,https://brickset.com/sets/300-2,https://images.brickset.com/sets/small/300-2.jpg,https://images.brickset.com/sets/images/300-2.jpg
130,352-1,Windmill and Lorry,1972,LEGOLAND,Building,Vintage,Normal,142,2,6,19,https://brickset.com/sets/352-1,https://images.brickset.com/sets/small/352-1.jpg,https://images.brickset.com/sets/images/352-1.jpg
131,353-1,Terrace House with Car and Garage,1972,LEGOLAND,Building,Vintage,Normal,152,2,6,19,https://brickset.com/sets/353-1,https://images.brickset.com/sets/small/353-1.jpg,https://images.brickset.com/sets/images/353-1.jpg
132,354-1,Police Heliport,1972,LEGOLAND,Town,Vintage,Normal,168,2,6,19,https://brickset.com/sets/354-1,https://images.brickset.com/sets/small/354-1.jpg,https://images.brickset.com/sets/images/354-1.jpg
133,355-1,Town Center Set with Roadways,1972,LEGOLAND,Town,Vintage,Normal,336,2,6,19,https://brickset.com/sets/355-1,https://images.brickset.com/sets/small/355-1.jpg,https://images.brickset.com/sets/images/355-1.jpg
134,359-1,Environment Plate,1972,Basic,N/A,Basic,Normal,1,1,3,4,https://brickset.com/sets/359-1,https://images.brickset.com/sets/small/359-1.jpg,https://images.brickset.com/sets/images/359-1.jpg
135,378-1,Tractor,1972,LEGOLAND,Large Vehicle,Vintage,Normal,36,2,6,19,https://brickset.com/sets/378-1,https://images.brickset.com/sets/small/378-1.jpg,https://images.brickset.com/sets/images/378-1.jpg
136,379-2,Car and Caravan,1972,LEGOLAND,Vehicle,Vintage,Normal,93,2,6,19,https://brickset.com/sets/379-2,https://images.brickset.com/sets/small/379-2.jpg,https://images.brickset.com/sets/images/379-2.jpg
137,514-1,Pre-School Building Set,1972,Duplo,N/A,Pre-school,Normal,17,2,2,19,https://brickset.com/sets/514-1,https://images.brickset.com/sets/small/514-1.jpg,https://images.brickset.com/sets/images/514-1.jpg
138,606-2,Tipper Lorry,1972,LEGOLAND,Vehicle,Vintage,Normal,22,2,6,19,https://brickset.com/sets/606-2,https://images.brickset.com/sets/small/606-2.jpg,https://images.brickset.com/sets/images/606-2.jpg
139,609-1,Aeroplane,1972,LEGOLAND,Vehicle,Vintage,Normal,28,2,6,19,https://brickset.com/sets/609-1,https://images.brickset.com/sets/small/609-1.jpg,https://images.brickset.com/sets/images/609-1.jpg
140,649-1,Low loader with excavator,1972,LEGOLAND,Vehicle,Vintage,Normal,35,2,6,19,https://brickset.com/sets/649-1,https://images.brickset.com/sets/small/649-1.jpg,https://images.brickset.com/sets/images/649-1.jpg
141,650-1,Car with trailer and racing car,1972,LEGOLAND,Vehicle,Vintage,Normal,40,2,6,19,https://brickset.com/sets/650-1,https://images.brickset.com/sets/small/650-1.jpg,https://images.brickset.com/sets/images/650-1.jpg
142,651-1,Tow Truck and Car,1972,LEGOLAND,Vehicle,Vintage,Normal,40,2,6,19,https://brickset.com/sets/651-1,https://images.brickset.com/sets/small/651-1.jpg,https://images.brickset.com/sets/images/651-1.jpg
143,652-2,Forklift with Trailer,1972,LEGOLAND,Vehicle,Vintage,Normal,42,2,6,19,https://brickset.com/sets/652-2,https://images.brickset.com/sets/small/652-2.jpg,https://images.brickset.com/sets/images/652-2.jpg
144,684-1,Low-Loader Truck with Forklift,1972,LEGOLAND,Vehicle,Vintage,Normal,53,2,6,19,https://brickset.com/sets/684-1,https://images.brickset.com/sets/small/684-1.jpg,https://images.brickset.com/sets/images/684-1.jpg
145,685-1,Legoland Truck with Trailer,1972,LEGOLAND,Town,Vintage,Normal,51,2,6,19,https://brickset.com/sets/685-1,https://images.brickset.com/sets/small/685-1.jpg,https://images.brickset.com/sets/images/685-1.jpg
146,724-1,Diesel Locomotive with Crane Wagon and Tipper Wagon,1972,Trains,4.5/12V,Modern day,Normal,155,2,7,19,https://brickset.com/sets/724-1,https://images.brickset.com/sets/small/724-1.jpg,https://images.brickset.com/sets/images/724-1.jpg
147,791-1,Red Storage Box,1972,Gear,Storage,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/791-1,https://images.brickset.com/sets/small/791-1.jpg,https://images.brickset.com/sets/images/791-1.jpg
148,792-1,White Storage Box,1972,Gear,Storage,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/792-1,https://images.brickset.com/sets/small/792-1.jpg,https://images.brickset.com/sets/images/792-1.jpg
149,793-1,Blue Storage Box,1972,Gear,Storage,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/793-1,https://images.brickset.com/sets/small/793-1.jpg,https://images.brickset.com/sets/images/793-1.jpg
150,794-1,Yellow Storage Box,1972,Gear,Storage,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/794-1,https://images.brickset.com/sets/small/794-1.jpg,https://images.brickset.com/sets/images/794-1.jpg
151,803-2,"Gears, Bricks and Heavy Tires",1972,Universal Building Set,Gears,Basic,Normal,163,3,6,19,https://brickset.com/sets/803-2,https://images.brickset.com/sets/small/803-2.jpg,https://images.brickset.com/sets/images/803-2.jpg
152,1512-1,Denken mit Lego,1972,Dacta,N/A,Educational,Normal,250,6,9,14,https://brickset.com/sets/1512-1,https://images.brickset.com/sets/small/1512-1.jpg,https://images.brickset.com/sets/images/1512-1.jpg
153,1513-1,Denken mit Lego,1972,Dacta,N/A,Educational,Normal,900,6,9,14,https://brickset.com/sets/1513-1,https://images.brickset.com/sets/small/1513-1.jpg,https://images.brickset.com/sets/images/1513-1.jpg
154,1550-1,Sterling Super Caravelle,1972,LEGOLAND,Vehicle,Vintage,Normal,49,2,6,19,https://brickset.com/sets/1550-1,https://images.brickset.com/sets/small/1550-1.jpg,https://images.brickset.com/sets/images/1550-1.jpg
155,1551-2,Sterling Baggage Train,1972,LEGOLAND,Vehicle,Vintage,Normal,49,2,6,19,https://brickset.com/sets/1551-2,https://images.brickset.com/sets/small/1551-2.jpg,https://images.brickset.com/sets/images/1551-2.jpg
156,15102-1,Thinking with Lego,1972,Dacta,N/A,Educational,Normal,250,6,9,14,https://brickset.com/sets/15102-1,https://images.brickset.com/sets/small/15102-1.jpg,https://images.brickset.com/sets/images/15102-1.jpg
157,15103-1,Thinking with Lego,1972,Dacta,N/A,Educational,Normal,900,6,9,14,https://brickset.com/sets/15103-1,Not Available,Not Available
158,16221-1,Thinking with LEGO / Rules,1972,Books,LEGO,Miscellaneous,Book,8,1,6,18,https://brickset.com/sets/16221-1,https://images.brickset.com/sets/small/16221-1.jpg,https://images.brickset.com/sets/images/16221-1.jpg
159,BB173-2,Holdall Storage Bag,1972,Gear,Storage,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/BB173-2,Not Available,Not Available
160,SAMSONITE-1,1047 Piece Basic Set,1972,Samsonite,Basic set,Vintage,Other,1047,2,6,19,https://brickset.com/sets/SAMSONITE-1,https://images.brickset.com/sets/small/SAMSONITE-1.jpg,https://images.brickset.com/sets/images/SAMSONITE-1.jpg
161,SAMSONITE-10,846 Piece Basic Set,1972,Samsonite,Basic set,Vintage,Other,846,2,6,19,https://brickset.com/sets/SAMSONITE-10,https://images.brickset.com/sets/small/SAMSONITE-10.jpg,https://images.brickset.com/sets/images/SAMSONITE-10.jpg
162,SAMSONITE-16,395 Piece Basic Set,1972,Samsonite,Basic set,Vintage,Other,395,2,6,19,https://brickset.com/sets/SAMSONITE-16,Not Available,Not Available
163,SAMSONITE-17,665 Piece Basic Set,1972,Samsonite,Basic set,Vintage,Other,665,2,6,19,https://brickset.com/sets/SAMSONITE-17,https://images.brickset.com/sets/small/SAMSONITE-17.jpg,https://images.brickset.com/sets/images/SAMSONITE-17.jpg
164,1-7,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,107,3,6,19,https://brickset.com/sets/1-7,https://images.brickset.com/sets/small/1-7.jpg,https://images.brickset.com/sets/images/1-7.jpg
165,2-7,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,184,3,6,19,https://brickset.com/sets/2-7,https://images.brickset.com/sets/small/2-7.jpg,https://images.brickset.com/sets/images/2-7.jpg
166,3-4,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,184,3,6,19,https://brickset.com/sets/3-4,https://images.brickset.com/sets/small/3-4.jpg,https://images.brickset.com/sets/images/3-4.jpg
167,4-3,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,230,3,6,19,https://brickset.com/sets/4-3,https://images.brickset.com/sets/small/4-3.jpg,https://images.brickset.com/sets/images/4-3.jpg
168,5-3,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,349,3,6,19,https://brickset.com/sets/5-3,https://images.brickset.com/sets/small/5-3.jpg,https://images.brickset.com/sets/images/5-3.jpg
169,6-3,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,349,3,6,19,https://brickset.com/sets/6-3,https://images.brickset.com/sets/small/6-3.jpg,https://images.brickset.com/sets/images/6-3.jpg
170,7-3,Basic Set,1973,Universal Building Set,N/A,Basic,Normal,415,3,6,19,https://brickset.com/sets/7-3,https://images.brickset.com/sets/small/7-3.jpg,https://images.brickset.com/sets/images/7-3.jpg
171,8-3,Basic Set #8,1973,Universal Building Set,N/A,Basic,Normal,776,3,6,19,https://brickset.com/sets/8-3,https://images.brickset.com/sets/small/8-3.jpg,https://images.brickset.com/sets/images/8-3.jpg
172,010-2,Pre-School Set,1973,Duplo,N/A,Pre-school,Normal,17,2,2,19,https://brickset.com/sets/010-2,Not Available,Not Available
173,11-2,Small pre-school set,1973,Minitalia,N/A,Vintage,Normal,32,2,6,19,https://brickset.com/sets/11-2,https://images.brickset.com/sets/small/11-2.jpg,https://images.brickset.com/sets/images/11-2.jpg
174,12-2,Medium pre-school set,1973,Minitalia,N/A,Vintage,Normal,70,2,6,19,https://brickset.com/sets/12-2,https://images.brickset.com/sets/small/12-2.jpg,https://images.brickset.com/sets/images/12-2.jpg
175,13-2,Large pre-school set,1973,Minitalia,N/A,Vintage,Normal,92,2,6,19,https://brickset.com/sets/13-2,https://images.brickset.com/sets/small/13-2.jpg,https://images.brickset.com/sets/images/13-2.jpg
176,14-3,Small house set,1973,Minitalia,N/A,Vintage,Normal,57,2,6,19,https://brickset.com/sets/14-3,https://images.brickset.com/sets/small/14-3.jpg,https://images.brickset.com/sets/images/14-3.jpg
177,15-2,Large house set,1973,Minitalia,N/A,Vintage,Normal,157,2,6,19,https://brickset.com/sets/15-2,https://images.brickset.com/sets/small/15-2.jpg,https://images.brickset.com/sets/images/15-2.jpg
178,16-2,City square,1973,Minitalia,N/A,Vintage,Normal,57,2,6,19,https://brickset.com/sets/16-2,https://images.brickset.com/sets/small/16-2.jpg,https://images.brickset.com/sets/images/16-2.jpg
179,17-2,Airport,1973,Minitalia,N/A,Vintage,Normal,57,2,6,19,https://brickset.com/sets/17-2,https://images.brickset.com/sets/small/17-2.jpg,https://images.brickset.com/sets/images/17-2.jpg
180,020-2,Building Set,1973,Duplo,N/A,Pre-school,Normal,25,2,2,19,https://brickset.com/sets/020-2,Not Available,Not Available
181,030-2,Building Set,1973,Duplo,N/A,Pre-school,Normal,29,2,2,19,https://brickset.com/sets/030-2,Not Available,Not Available
182,30-2,Small ship,1973,Minitalia,N/A,Vintage,Normal,26,2,6,19,https://brickset.com/sets/30-2,https://images.brickset.com/sets/small/30-2.jpg,https://images.brickset.com/sets/images/30-2.jpg
183,31-1,Medium ship,1973,Minitalia,N/A,Vintage,Normal,39,2,6,19,https://brickset.com/sets/31-1,https://images.brickset.com/sets/small/31-1.jpg,https://images.brickset.com/sets/images/31-1.jpg
184,32-2,Large ship,1973,Minitalia,N/A,Vintage,Normal,57,2,6,19,https://brickset.com/sets/32-2,https://images.brickset.com/sets/small/32-2.jpg,https://images.brickset.com/sets/images/32-2.jpg
185,105-2,Building Set,1973,Universal Building Set,N/A,Basic,Normal,149,3,6,19,https://brickset.com/sets/105-2,https://images.brickset.com/sets/small/105-2.jpg,https://images.brickset.com/sets/images/105-2.jpg
186,115-1,Building Set,1973,Universal Building Set,N/A,Basic,Normal,190,3,6,19,https://brickset.com/sets/115-1,https://images.brickset.com/sets/small/115-1.jpg,https://images.brickset.com/sets/images/115-1.jpg
187,135-1,Building Set,1973,Universal Building Set,N/A,Basic,Normal,338,3,6,19,https://brickset.com/sets/135-1,https://images.brickset.com/sets/small/135-1.jpg,https://images.brickset.com/sets/images/135-1.jpg
188,221-1,Idea Book No. 1,1973,Books,LEGO,Miscellaneous,Book,8,1,6,18,https://brickset.com/sets/221-1,https://images.brickset.com/sets/small/221-1.jpg,https://images.brickset.com/sets/images/221-1.jpg
189,270-2,"Grandfather Clock, Chair and Table",1973,Homemaker,N/A,Vintage,Normal,47,1,6,19,https://brickset.com/sets/270-2,https://images.brickset.com/sets/small/270-2.jpg,https://images.brickset.com/sets/images/270-2.jpg
190,271-1,Baby's Cot and Cabinet,1973,Homemaker,N/A,Vintage,Normal,49,1,6,19,https://brickset.com/sets/271-1,https://images.brickset.com/sets/small/271-1.jpg,https://images.brickset.com/sets/images/271-1.jpg
191,272-1,Dressing Table with Mirror,1973,Homemaker,N/A,Vintage,Normal,32,1,6,19,https://brickset.com/sets/272-1,https://images.brickset.com/sets/small/272-1.jpg,https://images.brickset.com/sets/images/272-1.jpg
192,273-1,Bureau,1973,Homemaker,N/A,Vintage,Normal,23,1,6,19,https://brickset.com/sets/273-1,https://images.brickset.com/sets/small/273-1.jpg,https://images.brickset.com/sets/images/273-1.jpg
193,290-2,Dining Suite,1973,Homemaker,N/A,Vintage,Normal,114,1,6,19,https://brickset.com/sets/290-2,https://images.brickset.com/sets/small/290-2.jpg,https://images.brickset.com/sets/images/290-2.jpg
194,291-1,Blackboard and School Desk,1973,Homemaker,N/A,Vintage,Normal,90,1,6,19,https://brickset.com/sets/291-1,https://images.brickset.com/sets/small/291-1.jpg,https://images.brickset.com/sets/images/291-1.jpg
195,292-1,Kitchen Sink and Cupboards,1973,Homemaker,N/A,Vintage,Normal,59,1,6,19,https://brickset.com/sets/292-1,https://images.brickset.com/sets/small/292-1.jpg,https://images.brickset.com/sets/images/292-1.jpg
196,293-1,Piano,1973,Homemaker,N/A,Vintage,Normal,131,1,6,19,https://brickset.com/sets/293-1,https://images.brickset.com/sets/small/293-1.jpg,https://images.brickset.com/sets/images/293-1.jpg
197,310-3,Tugboat,1973,LEGOLAND,Boats,Vintage,Normal,183,2,6,19,https://brickset.com/sets/310-3,https://images.brickset.com/sets/small/310-3.jpg,https://images.brickset.com/sets/images/310-3.jpg
198,311-1,Ferry,1973,LEGOLAND,Boats,Vintage,Normal,83,2,6,19,https://brickset.com/sets/311-1,https://images.brickset.com/sets/small/311-1.jpg,https://images.brickset.com/sets/images/311-1.jpg
199,312-3,Cargo Ship,1973,LEGOLAND,Boats,Vintage,Normal,59,2,6,19,https://brickset.com/sets/312-3,https://images.brickset.com/sets/small/312-3.jpg,https://images.brickset.com/sets/images/312-3.jpg
200,356-1,Italian Villa,1973,LEGOLAND,Vehicle,Vintage,Normal,150,2,6,19,https://brickset.com/sets/356-1,https://images.brickset.com/sets/small/356-1.jpg,https://images.brickset.com/sets/images/356-1.jpg
201,357-1,Legoland Fire House,1973,LEGOLAND,Vehicle,Vintage,Normal,239,2,6,19,https://brickset.com/sets/357-1,https://images.brickset.com/sets/small/357-1.jpg,https://images.brickset.com/sets/images/357-1.jpg
202,358-1,Rocket Base,1973,LEGOLAND,Vehicle,Vintage,Normal,276,2,6,19,https://brickset.com/sets/358-1,https://images.brickset.com/sets/small/358-1.jpg,https://images.brickset.com/sets/images/358-1.jpg
203,381-1,Lorry and Fork Lift Truck,1973,LEGOLAND,Vehicle,Vintage,Normal,86,2,6,19,https://brickset.com/sets/381-1,https://images.brickset.com/sets/small/381-1.jpg,https://images.brickset.com/sets/images/381-1.jpg
204,382-1,Breakdown Truck and Car,1973,LEGOLAND,Vehicle,Vintage,Normal,91,2,6,19,https://brickset.com/sets/382-1,https://images.brickset.com/sets/small/382-1.jpg,https://images.brickset.com/sets/images/382-1.jpg
205,383-1,Truck with Excavator,1973,LEGOLAND,Vehicle,Vintage,Normal,112,2,6,19,https://brickset.com/sets/383-1,https://images.brickset.com/sets/small/383-1.jpg,https://images.brickset.com/sets/images/383-1.jpg
206,384-1,London Bus,1973,LEGOLAND,Town,Vintage,Normal,110,2,6,19,https://brickset.com/sets/384-1,https://images.brickset.com/sets/small/384-1.jpg,https://images.brickset.com/sets/images/384-1.jpg
207,410-1,Payloader,1973,LEGOLAND,Vehicle,Vintage,Normal,26,2,6,19,https://brickset.com/sets/410-1,https://images.brickset.com/sets/small/410-1.jpg,https://images.brickset.com/sets/images/410-1.jpg
208,420-1,Police Car,1973,LEGOLAND,Vehicle,Vintage,Normal,19,2,6,19,https://brickset.com/sets/420-1,https://images.brickset.com/sets/small/420-1.jpg,https://images.brickset.com/sets/images/420-1.jpg
209,450-1,Fork lift,1973,LEGOLAND,Vehicle,Vintage,Normal,46,2,6,19,https://brickset.com/sets/450-1,https://images.brickset.com/sets/small/450-1.jpg,https://images.brickset.com/sets/images/450-1.jpg
210,460-1,Rescue Units,1973,LEGOLAND,Vehicle,Vintage,Normal,42,2,6,19,https://brickset.com/sets/460-1,https://images.brickset.com/sets/small/460-1.jpg,https://images.brickset.com/sets/images/460-1.jpg
211,508-2,Kindergarten Set,1973,Duplo,N/A,Pre-school,Normal,27,2,2,19,https://brickset.com/sets/508-2,Not Available,Not Available
212,515-2,Building set,1973,Duplo,N/A,Pre-school,Normal,31,2,2,19,https://brickset.com/sets/515-2,https://images.brickset.com/sets/small/515-2.jpg,https://images.brickset.com/sets/images/515-2.jpg
213,540-3,Swiss villa,1973,LEGOLAND,Vehicle,Vintage,Normal,155,2,6,19,https://brickset.com/sets/540-3,https://images.brickset.com/sets/small/540-3.jpg,https://images.brickset.com/sets/images/540-3.jpg
214,545-2,Conveyor Station,1973,LEGOLAND,Vehicle,Vintage,Normal,173,2,6,19,https://brickset.com/sets/545-2,https://images.brickset.com/sets/small/545-2.jpg,https://images.brickset.com/sets/images/545-2.jpg
215,560-2,Police Heliport,1973,LEGOLAND,Building,Vintage,Normal,166,2,6,19,https://brickset.com/sets/560-2,https://images.brickset.com/sets/small/560-2.jpg,https://images.brickset.com/sets/images/560-2.jpg
216,570-1,Fire House,1973,LEGOLAND,Vehicle,Vintage,Normal,239,2,6,19,https://brickset.com/sets/570-1,https://images.brickset.com/sets/small/570-1.jpg,https://images.brickset.com/sets/images/570-1.jpg
217,610-1,Vintage car,1973,LEGOLAND,Vehicle,Vintage,Normal,41,2,6,19,https://brickset.com/sets/610-1,https://images.brickset.com/sets/small/610-1.jpg,https://images.brickset.com/sets/images/610-1.jpg
218,611-1,Police Car,1973,LEGOLAND,Vehicle,Vintage,Normal,19,2,6,19,https://brickset.com/sets/611-1,https://images.brickset.com/sets/small/611-1.jpg,https://images.brickset.com/sets/images/611-1.jpg
